reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,sentiment,review_length,helpful_votes,total_votes,helpfulness_ratio,review_time,days_since_review
A32J6G16FFL8OC,B00000JD34,"J. A. Cencioso ""Father Figure""","[0, 0]","The mic works well, and has a built in speaker, so you can have the audio feed close at hand.Sadly, the cord is so taught and tightly wound, there is no possible way to have the radio at waist level and the mic at shoulder level.  After months of trying to stretch the cord, it remains as short and tight as the day I received it.  When it was attached at shoulder level, the radio often jumped off of my belt (and survives only because the cable did not detach, and the radio did not ever strike the ground).  I have been relegated to attaching the Mic to my tie at about sternum level, which works but requires a higher audio level output than if it were on my shoulder near my ear.I give it four stars because it does what it says it will do, keeps me from having to constantly remove and replace my radio (and also, because after my repeated stretching attempts, the cord has not shorted out... no small feat).I truly wish it were more flexible or longer, but I guess it does the job.",4.0,"Does the job, mostly",1363996800,"03 23, 2013",0.06178571428571429,189,0,0,0.0,2013-03-23,484
A3LO4IG4O4REVD,B00000JD34,Jared,"[1, 1]","Used for a long road trip with 2 Cars. The Cord lenth isn't horrible, it was ok for my use but I agree... it could be longer. Overall for the 13 bucks I paid for a used one was worth it.",4.0,Very Convenient!,1310601600,"07 14, 2011",-0.05000000000000001,41,1,1,0.5,2011-07-14,1102
A26U6HU35KBSWV,B00000JD34,J. Hansen,"[0, 0]",We purchased two of these in hopes of keeping the radios from falling and breaking.  This would keep the radios in our guys pockets.  Worked great for two weeks then nothing.  For both of them.  They are heavy and seemed well made.  Bummer.,2.0,Stopped working,1387843200,"12 24, 2013",0.30000000000000004,43,0,0,0.0,2013-12-24,208
A3G15U1ZTHYX56,B00000JD34,jmiller,"[0, 0]",It looked good in the box but after hooking it up to my 2-way radio i soon realized it's a joke. You can hear people through it but couldn't talk through it. I had to unplug the mic if I wanted to talk to anyone. 100% waste of $20. I would return it but my luck with getting my money back when I return something isn't good since I never do. Save your $20 and buy something else.,1.0,very dissappointed,1350691200,"10 20, 2012",0.3,78,0,0,0.0,2012-10-20,638
A13BX9O5UDBILC,B00000JD34,Jong Lee,"[0, 0]","i was a bit concerned my older Motorola 2-way radio wouldn't work with this product so took a chance, but works flawlessly and have purchased a second one for skiing.",5.0,works with all 2 ways with a headphone plug,1388361600,"12 30, 2013",0.3888888888888889,30,0,0,0.0,2013-12-30,202
A1GPS3ULIPNN4R,B00000JD34,Jose Cuervo,"[18, 19]",It works very well with all the talkabout radios I have. Only drawback is the clip started to break after 10 days of daily use in the Florida parks. When the clip breaks it gets annoying having to carry it in your hand.,3.0,Works well,1169337600,"01 21, 2007",-0.15000000000000002,43,18,19,0.9,2007-01-21,2737
A3FGOOWBV8SUCA,B00000JD34,M. C. Vasiliades,"[0, 0]",Purchased for the Motorola MS350R 35-Mile Talkabout Waterproof 2-Way Radios the mic comes in handy if you keep the radios on you hip.,5.0,Great Mic.,1364601600,"03 30, 2013",0.6,23,0,0,0.0,2013-03-30,477
AH596GQANP9CU,B00000JD34,Nicholas Connors,"[0, 0]",I bought this product for the handhelds I bought a couple of weeks prior. I used this for my job because I was not always in the cafe and if something was needed from the storerooms or there was a customer complaint/problem. They worked great and did as I expected to!,4.0,Awesome Handset,1355270400,"12 12, 2012",0.225,51,0,0,0.0,2012-12-12,585
A1UYLCO4MXXB70,B00000JD34,"Rick East Branch ny ""Rick""","[0, 1]",I got these for my hunting radios they work great and make suiting up easy radio chest pocket mic on your lapel good to go.just one thing that little made in china badge on it errrrrrrrrrrrrrrrrrrrrrr,5.0,Nice addition to a radio set,1354838400,"12 7, 2012",0.43645833333333334,36,0,1,0.0,2012-12-07,590
A37KD47W5WONHK,B00000JD34,S. Eckelberry,"[2, 2]","I am impressed with this speaker/mic. I'm a first responder so I was interested in getting something like what I have at work for my family radios. The mic is VERY sensitive, so have it about 6-12"" away from your mouth and talk normally... they will hear you fine.  The weight feels very substantial in your hand and feels almost as rugged as what I have at work. I can tell that this is a Motorola product.",5.0,Motorola Quality for everyone,1307923200,"06 13, 2011",0.34238095238095234,77,2,2,0.6666666666666666,2011-06-13,1133
ATAS1JU2SXBL4,B00000JD34,Steve,"[2, 2]","These mics are pretty legit.Speaker Quality:The speaker quality is pretty good just as long the user on the other end does their part in speaking into the mic correctly.  I have the MR350R waterproof version and the remote speaker is pretty close to the quality of the handhelds speaker.  The remote speaker does have a bit more treble to it but not bad enough to where its a problem.Durability:The plastic housing isn't the thickest, but thick enough to where it is durable enough for normal use unlike the remote mics for law enforcement.  The feels very sturdy and durable.  Only gripe about the cord is that it is quite short and the coil makes it tight from waist to lapel.  Some may want this but if it weren't as tight and uncoiled easier then it would probably be better.!!!UPDATE!!!I used this remote speaker mic for 5 days while snowboarding.  I wore it on the strap of the backpack where it was exposed to snow and cold constantly.  I'm not the best snowboarder so I was in the snow all over the place.  The mic isn't labeled as water proof or even weather resistant but it definitely got wet and still works like a charm.  The clip was strong enough and never fell off of the strap even after all of my spills.  I love this thing and want to use it every chance I get.",5.0,Quality Remote Speaker Mic,1357689600,"01 9, 2013",0.08837301587301584,235,2,2,0.6666666666666666,2013-01-09,557
A39B0SSJKCS0WY,B00000JD34,"Sylvia L. Hayes ""Sylvia Hayes""","[0, 0]","I have only had it about a week, but I needed it to use with my Motorola Walkie Talkie.  I walk about 2 miles a day even in the the cold weather we had this season.  My radio kept dieing out when I tried to use it to talk to my husband on my walk from home to a high school on the other side of I96 here in Redford, MI.  The cold was a major factor and I tried insulating the radio but it still was dieing out a few days after recharging my batteries.  I could have recharged the batteries every couple of days that would have helped, but I try to let them run down before charging.  Plus pushing the button is cumbersome with a hand that has to have both a glove and a mitten on to keep reasonably warm.  I did buy another small set that had an earphone, but the sound was not loud enough, I may have dome some damage to that set that caused that problem, don't know, but needed to try something a little more workable so we bought this, and I clip it on the pocket just below my collar and put the radio inside my coat which is in the middle of the coat above my waist.  So I was able to find a good position for everything and so far this has been my best solution. I will probably even use it in the summer because of the ease of use.  My husbands voice comes in loud and clear and it is minimum inconvenience to push the button even with a double protected hand.  The button is longer than the one with the earphone, it works great.",5.0,looks very promising,1393113600,"02 23, 2014",0.1141777777777778,289,0,0,0.0,2014-02-23,147
A2NYY8Z3CWT3IB,B00000JD34,Tallen,"[2, 2]","This mic is perfect for the person who must have his/her hands free a majority of the time.  I use it on an older Motorola T5500 radio.  The mic comes with a strong metal clip to attach to your clothing or belt.  The speaker sound quality and volume is very good and the PPT button on the mic is easy to use.  The connector is a press fit so if the cord is stretched too far the connector may disconnect.  A small ""tie wrap"" wrapped around the cord and the radio antenna will solve this issue.",5.0,Motorola 53724 Remote Speaker Mic,1338595200,"06 2, 2012",0.35848484848484846,96,2,2,0.6666666666666666,2012-06-02,778
A3TZI7G52WTQGD,B00000JD34,Tim W.,"[0, 0]","I've been using for 2 weeks now for work communications, with only one problem. The coiled cord is so stiff it pull the mike off wherever I clip it. Either make cord 4-6 inches longer, or she more flexible cord.",4.0,Like unit doggedly well built,1355961600,"12 20, 2012",0.09523809523809523,40,0,0,0.0,2012-12-20,577
A22A28CW42M1M9,B00000JD34,Trey,"[3, 4]","Nice having a speaker mic. Setting the channel on the radio and putting it in the side pocket of the pack and only having the speaker mic on the shoulder strap. Too bad Motorola can not reduce its weight. When hiking, every ounce counts.",4.0,Motorola Speaker Mic,1314662400,"08 30, 2011",-0.03333333333333329,44,3,4,0.6,2011-08-30,1055
A3956O40ZZYFMY,B00000JD3C,"Dennis ""barbarosa""","[0, 1]",I havent had a chance to use the casettes yet but since they are brand new in an unopened factory package I am sure they are just fine. Im just glad they got here quickly!!,5.0,Arrived quickly and packaged well,1316476800,"09 20, 2011",0.41477272727272724,35,0,1,0.0,2011-09-20,1034
A8PEBDJYN6B16,B00000JD3C,Doctor Mike,"[0, 0]","What can I say about this product, fair price and gets job done.  Seems to outlast competition with repeated use.",5.0,Best for what it is.,1365206400,"04 6, 2013",0.7,20,0,0,0.0,2013-04-06,470
AE8HKSVNLQRC7,B00000JD3C,Sam,"[0, 1]","Not sure if these tapes are knockoffs, but these tapes jam in our Sony BM-575 portable recorders.  They seem to work OK in our Lanier desk recorders.If we hold one of the the Sony cassettes next to a TDK cassette (which work fine in the BM-575) the tape in these Sony cassettes looks visibly taller.Unfortunately we are stuck with about 30 3-packs now.  I do not recommend this seller or these tapes.",1.0,Seem to be non-standard knockoff cassettes,1385078400,"11 22, 2013",0.16666666666666669,72,0,1,0.0,2013-11-22,240
